name,part,way,img,detail
해산물 옥수수 오븐구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053615_1416213375835.jpg,"달걀 30g, 새우 5g, 바지락 3g, 도미살 5g, 슬라이스 햄 3g, 실파 2g, 토마토 10g, 애호박 25g, 캔 옥수수 20g, 슬라이스 치즈 8g, 홍고추 1g, 바질 1g, 올리브오일 1g, 마늘다진것 1g, 소금적당량, 후춧가루 적당량"
향향 볶음밥,밥,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053616_1416213376974.jpg,"감자 10g, 오이 10g, 목이버섯 5g, 닭고기 15g, 닭 육수 10g, 밥 50g, 파 9g, 식물성기름 1g, 소금적당량"
흑임자 두부국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053618_1416213378582.jpg,"불린 쌀 30g, 으깬 두부 35g, 검은 깨 5g, 물 90g, 소금적당량"
곶감 샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053619_1416213379878.jpg,"곶감 40g, 호두살 5g, 배 40g, 사과 25g, 밤 10g, 잣 1g [유자청 소스] 유자청 10g, 레몬즙 5, 꿀 5g, 플레인 요구르트 10g"
과일 요구르트 샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053621_1416213381018.jpg,"멜론 30g, 사과 30g, 바나나 20g, 오렌지 30g, 플레인 요구르트 30g, 레몬주스 5g, 오렌지주스 5g"
단호박 스프,일품,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053621_1416213381846.jpg,"버터 2g, 마늘 1g, 양파 10g, 샐러리 5g, 생강 1g, 닭육수 100g, 단호박 50g, 고구마 15g, 우유 10g, 라임주스 1g, 생크림 5g, 소금적당량, 후추적당량"
배추 맑은국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053622_1416213382719.jpg,"배추 35g, 연두부 20g, 홍고추챗건것 2g, 대파채썬것 3g, 쇠고기양지 15g, 다시마 2g, 물 70g, 국간장 1g, 마늘다진것 2g, 소금적당량, 후춧가루 적당량"
새우 완자탕,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053623_1416213383797.jpg,"새우 살 40g, 달걀흰자 5g, 전분 4g, 당면불린것 10g, 팽이버섯 10g, 부추 5g, 홍고추 3g, 다시마육수 70g, 국간장 1g, 마늘다진것 2g, 소금적당량, 흰 후춧가루 적당량"
생강향의 고구마 크로켓,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053625_1416213385372.jpg,"고구마 60g, 생강 2g, 생크림 3g, 버터 2g, 꿀 2g, 밀가루 3g, 달걀물 5g, 빵가루 3g, 튀김기름 8g, 소금적당량, 후추적당량"
알파벳 스프,일품,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053626_1416213386512.jpg,"양파 1cm 정사각형 14g, 샐러리 1cm 정사각형 7g, 당근 1cm 정사각형 7g, 마늘다진것 1g, 식용유 1g, 닭육수 150g, 후추적당량, 소금적당량, 월계수잎, 알파벳파스타 20g"
야채 과일 돌구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053627_1416213387667.jpg,"단호박 30g, 고구마 30g, 오렌지 30g, 소금적당량"
야채볶음,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053629_1416213389072.jpg,"감자 20g, 양송이버섯 15g, 당근 15g, 건목이버섯 5g, 산마 10g, 참기름 1g, 물전분 6g, 육수 6g, 식용유 2g, 소금적당량"
야채빵,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053630_1416213390212.jpg,"밀가루 30g, 베이킹파우더 1g, 버터 2g, 달걀 12g, 설탕 5g, 당근 10g, 양파 10g, 캔옥수수 10g, 완두콩 10g, 우유 10g, 소금적당량"
영양 달걀찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053631_1416213391320.jpg,"죽순 5g, 밤 5g, 찐 어묵 5g, 건표고버섯 3g, 은행 5g, 새우 5g, 잣 1g, 달걀 20g, 쑥갓 1g, 멸치 육수 50g, 소금적당량"
유부 달걀찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053632_1416213392616.jpg,"유부 8g, 달걀 30g, 당근 7g, 멸치 육수 50g, 간장 3g, 설탕 2g, 소금적당량"
찰 어묵찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053634_1416213394771.jpg,"찰어묵 50g, 새우살 20g, 전분 5g 양념 마늘다진것 2g, 참기름 1g, 깨소금 1g, 청주 1g, 소금적당량, 후추 적당량"
북어 무국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409092922_1554769762920.jpg,"북어채 3g, 무 30g, 두부 20g, 대파 6g, 홍고추 1g, 마늘 1g, 참기름 1g, 소금 0.1g"
유부 우엉 잡채,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409035031_1554792631708.jpg,"우엉 20g, 유부 6g, 양파 10g, 당근 10g, 올리브유 5g, 올리고당 6g, 간장 5g, 설탕 0.5g, 참깨 0.5g, 참기름 1g"
치즈두부샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409050415_1554797055547.jpg,"까망베르치즈 8g, 두부 25g, 새싹채소 5g, 아몬드슬라이스 1g, 유자청 6g, 식초 1g, 레몬즙 2g, 올리브유 3g, 저염간장 2g"
된장숙성저수분수육,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313105128_1584064288662.jpg,"앞다리살 돈육(보쌈용) 100g, 양파 40g, 대파 20g,저염된장 4g, 통후추 1g, 월계수잎 1g, 생강가루 2g, 다진마늘 4g"
케첩 완자,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053636_1416213396022.jpg,"돼지목살다진것 50g, 청경채 20g, 케첩 10g, 파다진것 5g, 생강다진것 5g, 전분 5g, 소금적당량"
홍시 생밤 무침,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053637_1416213397131.jpg,"홍시 40g, 바나나 40g, 생밤 10g, 대추 5g, 호두 5g"
고구마 경단,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053638_1416213398255.jpg,"고구마 50g, 카스텔라 20g, 우유 5g, 버터 2g, 꿀 3g, 건포도 20g, 소금 적당량"
두부 깻잎 과자,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053639_1416213399348.jpg,"두부 30g, 깻잎 10g, 밀가루박력분 10g, 베이킹파우더 2g, 설탕 10g, 달걀 20g, 검은깨 3g, 소금적당량"
두부양갱,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053640_1416213400394.jpg,"치자 2g, 백련초가루 1g, 두부 30g, 한천 2g, 설탕 10g, 물 40g"
멸치 누룽지과자,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053641_1416213401737.jpg,"밥 70g, 잔멸치 20g, 통깨 5g, 설탕 5g"
복숭아 화채,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053642_1416213402814.jpg,"오미자 5g, 천도복숭아 30g, 배 10g, 설탕 10g, 물 45g, 잣 1g 설탕시럼 설탕과 물을 동량으로 하여 중불에서 서서히 녹인다. 기호에 맞게 만든다."
사과 포도주스 조림,후식,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053643_1416213403845.jpg,"사과 60g, 포도주스 60g, 계피가루 2g, 아이스크림 30g"
홍시 쉐이크,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053645_1416213405140.jpg,"냉동홍시 70g, 오미자 5g, 물 35g, 레몬즙 4g, 꿀 5g, 민트 1g"
구슬 파스타,일품,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053646_1416213406155.jpg,"돼지호박파리지엔 5g, 당근파리지엔 5g, 무파리지엔 5g, 당근파리지엔 5g, 가지파리지엔 5g, 단호박파리지엔 5g, 스파게티면 60g, 양파 10g, 베이컨 10g, 마늘 2g, 달걀노른자 5g, 생크림 5g, 파마산치즈 2g, 파슬리다진것 1g, 소금적당량, 흰후추적당량"
김치떡,후식,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053647_1416213407139.jpg,"메밀가루 20g, 찹쌀가루 20g, 밀가루 20g, 물 20g, 소금적당량 [소재료] 김치 20g, 오징어 30g [양념] 설탕 5g, 깨소금 1g, 파다진것 4g, 마늘다진것 3g, 참기름 1g"
김치 쌈밥,밥,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053648_1416213408279.jpg,"익은 배추김치 30g, 달걀 20g, 김 3g, 실파 10g, 밥 100g [밥 양념] 참기름 1g, 깨소금 1g, 소금 0.5g [배추김치 양념]설탕 3g, 참기름 0.5g"
누룽지 피자,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053649_1416213409310.jpg,"잡곡밥흑미 검은콩 50g, 피자치즈 20g, 양파 10g, 청 피망 8g, 홍 피망 8g, 양송이 10g, 햄 5g, 캔옥수수 10g, 실파 5g[피자소스] 마늘다진것 2g, 양파다진것 5g, 쇠고기다진것 5g, 토마토케첩 8g, 설탕 3g, 간장 1g, 소금적당량, 후춧가루 적당량"
단호박 새우찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053650_1416213410481.jpg,"단호박작은것 125g, 잔새우살다진것 20g, 두부 20g, 건표고버섯 10g, 청피망다진것 10g, 홍피망다진것 10g, 실파 5g, 밀가루 8g, 마늘 3g, 깨소금 1g, 참기름 1g, 소금 1g, 흰후춧가루 1g"
두부 샌드위치,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053651_1416213411605.jpg,"두부 80g, 키위 20g, 오렌지 20g, 토마토 20g, 바나나 20g, 사과 20g, 꿀 10g, 소금적당량, 식용유 5g"
라이스페이퍼 새우롤,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053652_1416213412573.jpg,"새우 20g, 홍피망 5g, 팽이버섯 5g, 숙주 15g, 무순 3g, 상추 5g, 차이브 5g, 쌀국수가는것 15g, 라이스페이퍼 20g[새콤 달콤 소스] 양파 5g, 마늘 1g, 홍고추 1g, 청고추 1g, 물전분 약간, 물 약간, 식초 3g, 설탕 1g, 고추기름 약간"
"레몬, 파슬리 빵가루를 입힌 도미",반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053653_1416213413557.jpg,"도미 40g, 마늘다진것 2g, 빵가루 10g, 버터 1g, 레몬주스 3g, 레몬제스트 2g, 파슬리다진것 2g, 소금적당량, 후추적당량"
레몬이 들어간 새우 케밥,밥,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053654_1416213414634.jpg,"새우 60g, 꿀 7g, 밥 80g, 홍고추 5g, 올리브오일 2g, 마늘 1g, 생강 1g, 대나무꼬치 [살사]토마토콩카세 20g, 오이 15g, 홍고추 5g, 라임주스 3g, 라임제스트 1g"
롤피자,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053655_1416213415836.jpg,"밀가루중력분 80g, 이스트 2g, 따뜻한물 20g, 소금 1g, 올리브오일 1g, 청피망 10g, 홍피망 10g, 베이컨 5g, 양파 10g, 양송이 5g, 토마토소스 5g, 모짜렐라 치즈 12g, 바질 1g, 오레가노 1g, 파마산치즈 2g"
닭곰탕,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409040810_1554793690710.jpg,"닭고기(가슴살) 60g, 대파 10g, 무 50g, 양파 15g, 홍고추 5g, 마늘 3g, 청양고추 3g, 후추 3g, 다시마 2g, 닭뼈 200g"
미나리버섯고기말이&산채소스,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313010618_1584072378717.jpg,"돈등심 80g, 새송이버섯 24g, 미나리 18g, 후추 0.3g, 찹쌀가루 15g, 참나물 5g, 취나물 5g, 올리브오일 10g, 땅콩 2g, 파마산치즈 1g, 마늘 1g"
미니 떡갈비,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053656_1416213416929.jpg,"쇠고기ㅤㅅㅏㅋ코기 80g, 새송이버섯 40g, 밀가루 4g, 잣가루 1g<br /> [떡갈비 양념] 간장 5g, 배즙 5g, 양파즙 5g, 꿀 4g, 다진 파 5g, 다진 마늘 3g, 깨소금 1g, 참기름 1g, 후춧가루 1g"
배추 달걀볶음,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053658_1416213418057.jpg,"배추 50g, 달걀 30g, 돼지고기 20g, 파 3g, 생강다진것 2g, 간장 2g, 목이버섯 10g, 닭육수 10g, 물전분 10g, 식용유 3g, 소금적당량"
사과와 양파를 곁들인 돼지등심 요리,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053658_1416213418883.jpg,"돼지등심 100g, 오레가노마른것 1g, 바질마른것 1g, 올리브오일 1g, 양파 15g, 사과 20g, 소금적당량, 통후추부순것 2g"
살사를 곁들인 참치 오븐구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053659_1416213419796.jpg,"참치살 40g, 오레가노모른것 0.5g, 레몬 4g, 소금적당량, 후추적당량 [케이퍼 살사] 케이퍼 5g, 레드와인식초 2g, 설탕 2g, 레몬주스 1g, 레몬제스트 0.5g, 올리브오일 3.5g, 마늘다진것 1g, 민트다진것 0.5g"
새우 속을 채운 리치와 감자튀김,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053700_1416213420967.jpg,"새우 60g, 달걀흰자 10g, 실파 5g, 물밤다진것 15g, 소금적당량, 후추적당량, 리치캔 35g, 감자 30g, 전분 3g, 튀김기름 10g [소스] 올ㄹ브오일 1g, 다진 양파 3g, 다진생강 1g, 다진마늘 1g, 고추기름 0.5g, 식초 3g, 설탕 1.5g, 소금적당량, 후추적당량, 전분 1g, 다진 레몬껍질 약간"
생선살 완자 찹쌀 찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053702_1416213422390.jpg,"찹쌀 30g, 치자 5g, 시금치 10g, 당근 10g, 흰살생선 100g [흰 살생선 양념] 달걀흰자 15g, 생강즙 2g, 소금적당량, 흰후춧가루 적당량, 전분 3g"
서양식 달걀찜(시금치 퀴시),반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053703_1416213423437.jpg,"베이컨 3g, 달걀 15g, 샤워크림 1g, 우유 30g, 시금치 15g, 모짜렐라 치즈 5g, 스위스 치즈 3g, 방울토마토 5g [파이반죽] 중력분 60g, 효모 2g, 소금약간, 설탕 1g"
서양식 씨리얼(뮤즐리),일품,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053704_1416213424592.jpg,"오트밀 15g, 꿀 5g, 플레인 요거트 18g, 아몬드 5g, 사과 8g, 건포도 4g, 우유 30g, 계피가루적당량, 바나나 10g, 키위 10g"
수퍼 브리또,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053705_1416213425545.jpg,"양파 10g, 할라피뇨 3g, 쇠고기갈은것 10g, 토마토콩카세 10g, 양상추 10g, 올리브오일 1g, 또띠아8인치 30g, 아보카도 6g, 사워크림 3g, 소금적당량, 후춧가루 적당량[강낭콩 퓨레]강낭콩 40g, 베이컨 2g, 마늘 1g, 양파 10g, 바질마른것 약간 [살사] 배 3g, 오렌지 3g, 레몬주스 2g, 파프리카 가루 1g"
아보카도 달걀 샌드위치,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053706_1416213426888.jpg,"달걀 20g, 마요네즈 1g, 디존 머스타드 1g, 레몬주스 2g, 식빵 35g, 아보카도 6g, 워터크레스 1g, 소금 약간, 후추 약간"
알록달록 시금치 당근 수제비,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053708_1416213428059.jpg,"시금치 10g, 당근 15g, 밀가루 50g, 물 10g, 감자 10g, 애호박 15g, 실파 5g, 멸치육수 200g, 다진 마늘 2g, 간장 2g, 소금 1g"
야채 오믈렛,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053709_1416213429090.jpg,"양파 30g, 당근 15g, 홍피망 15g, 청피망 15g, 밀가루 15g, 베이킹 파우더 1g, 설탕 5g, 달걀 30g, 우유 19g, 토마토케첩 10g, 식용유 적당량, 소금 적당량"
인도식만두구이(사모사),일품,굽기,,"양파다진것 15g, 마늘다진것 2g, 생강다진것 1g, 청고추다진것 1g, 새우다진것 25g, 버터 1g, 레몬주수 1g, 생선육수 3g, 카레가루 2g, 토마토페이스트 3g, 달걀물 5g, 춘권피 20g, 올리브오일 1g"
조랭이떡 궁중 떡볶이,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053711_1416213431106.jpg,"조랭이떡 50g, 양송이버섯 10g, 당근 10g, 양파 20g, 청피망 5g, 홍피망 5g, 당면 10g, 쇠고기다진것 10g, 물 50g [떡볶이 양념] 간장 4g, 설탕 3g, 다진 파 3g, 다진 마늘 2g, 깨소금 1g, 참기름 1g, 후춧가루 1g"
중국식 바비큐 폭립,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053712_1416213432496.jpg,"돼지갈비(바비큐용) 120g [소스] 양파작게자른것 20g, 마늘다진것 4g, 식용유 1g, 레드와인식초 2g, 황설탕 2g, 꿀 5g, 데미글라스 10g, 토마토케첩 2g, 머스타드 2g, 우스터소스 2g, 케이엔페퍼약간, 소금적당량, 후추적당량"
"제주도 빙떡, 귤간장소스",반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405055353_1554454433702.jpg,"메밀가루 50g, 무 30g, 후추 2g, 다시마 2g, 다진 마늘 5g, 다진 파 5g, 저염간장 5g, 통깨 2g, 귤 즙 10g, 참기름 2g"
퓨전떡갈비,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409042348_1554794628769.jpg,"소고기 40g, 돼지고기 6g, 양파 15g, 배 10g, 마늘 5g, 생강 2g, 저염간장 3g, 찹쌀가루 5g, 참기름 2g, 참깨 5g"
마늘칩 감자샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409050912_1554797352393.jpg,"감자 50g, 마늘 5g, 양파 5g, 마요네즈 10g, 플레인요거트 5g, 머스터드 1g, 설탕 2g, 파슬리 1g"
시래기닭조림,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313022102_1584076862291.jpg,"닭토막 120g, 무청시래기(데친) 80g, 당근 20g, 양파 10g, 무 30g, 홍고추 1g, 풋고추 1g, 다진마늘 2g, 순후추 1g, 저염간장 10g, 설탕 3g, 물엿 5g"
두부튀김&무소스,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313023659_1584077819441.jpg,"두부 70g, 계란 20g, 깻잎 2.5g, 옥수수전분 10g, 식용유 10g, 혼다랑어가쓰오부시 1g, 무 10g, 레몬쥬스 2g, 2배 양조식초 1.5g, 저염간장 3g, 미향 6g, 설탕 1g"
오징어튀김&딸기쨈,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313052539_1584087939722.jpg,"오징어 35g, 밀가루 70g, 물 50g, 계란 32.5g 후추 0.1g, 식용유 500g, 딸기쨈 5g"
참깨 오렌지 쇠고기,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053713_1416213433793.jpg,"쇠고기사태 100g, 전분 2g, 간장 2g, 오렌지주스 10g, 굴소스 2g, 꿀 3g, 참깨 1g, 식용유 1g, 생강 1g, 오렌지 20g, 파인애플 28g"
치킨 버거 스테이크,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053715_1416213435185.jpg,"닭가슴살 80g, 빵가루 5g, 차이브 2g, 바질 1g, 파슬리 1g, 소금적당량, 후추적당량[양송이 속양파다진것 10g, 버터적당량, 양송이 30g, 빵가루 5g, 생크림 적당량"
토마토소스 달걀볶음,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053716_1416213436761.jpg,"달걀 35g, 파 4g, 토마토소스 10g, 설탕 8g, 소금 적당량, 식물성기름 2g, 참기름 1g"
한국식 오코노미야끼,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053717_1416213437950.jpg,"새우 살 30g, 쪽파 10g, 가츠오부시 3g, 마요네즈 2g, 돈가스소스 5g [밀가루반죽] 밀가루 50g, 물 20g, 달걀 10g, 소금 적당량"
과일과 해산물을 곁들인 야채 전병,반찬,굽기,,"새우 15g, 홍합 8g, 바지락 8g, 관자 8g, 피망 8g, 오이 10g, 키위 10g, 자몽 10g, 새싹 2g, 소금적당량, 후추적당량 [야채전병]감자 15g, 양파 15g, 실파 2g, 카레가루 2g, 달걀 10g, 전분 5g, 파슬리 2g, 딜 0.5g [소스]방울토마토 10g, 레몬 5g, 키위 10g, 오렌지주스 30g, 설탕 5g, 물전분 10g"
낫토 시래기 라이스전,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053720_1416213440499.jpg,"밥 40g, 양파다진것 10g, 당근다진것 5g, 낫토 15g, 시래기불린것 10g, 카레가루 3g, 파다진것 2g, 밀가루 5g, 달걀 10g, 식용유 적당량, 소금 적당량, 후춧가루 적당량"
나스와 샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053721_1416213441420.jpg,"달걀 20g, 완두콩 5g, 오이 10g, 토마토 20g, 레드어니언 10g, 로메인 10g, 홍고추 2g, 블랙올리브 2g, 바질 1g, 캔참치 20g<strong>[드래싱]</strong> 올리브오일 2g, 레드와인식초 2g, 디존 머스타드 1g, 마늘 1g, 설탕적당량"
다시마전,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053722_1416213442466.jpg,"다시마 30g, 영양부추 3g, 청고추다진것 3g, 홍고추다진것 3g, 새우살다진것 10g, 밀가루 10g, 물 8g, 소금적당량[멸치액적소스]멸치액젓 2g, 물 3g, 설탕 2g, 깨소금 2g, 고춧가루 1g, 실파 2g"
모듬옥수수,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053723_1416213443714.jpg,"옥수수 35g, 잣 3g, 청피망 25g, 당근 25g, 닭고기 35g, 식용유 1g, 물전분 6g, 소금 적당량"
버섯 들깨탕,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053724_1416213444900.jpg,"느타리버섯 15g, 생표고버섯 15g, 팽이버섯 15g, 새송이벗서 15g, 우엉 15g, 조랭이떡 15g, 들깨 8g, 물 50g, 들기름 2g, 소금적당량"
산마드래싱과 실곤약 샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053726_1416213446198.jpg,"그린비타민 8g, 치커리 8g, 배 15g, 포도주스 10g, 훈제오리가슴살 30g, 실곤약 20g [산마드래싱] 산마 10g, 우유 10g, 레몬주스 3g, 오렌지주스 3g, 호두 3g, 소금 적당량"
산호두부,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053727_1416213447278.jpg,"두부 35g, 돼지고기다진것 15g, 당근다진것 10g, 고추기름 2g, 완두콩 10g, 파 5g, 생강 3g, 물전분 10g, 소금 적당량"
섭산삼,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053728_1416213448480.jpg,"더덕 40g, 젖은 찹쌀가루 30g, 가루녹차 2g, 백년초 가루 2g, 설탕 1g, 꿀 5g, 소금 적당량, 튀김기름 8g"
시금치 돼지고기 볶음,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053729_1416213449527.jpg,"돼지고기살코기 40g, 물전분 10g, 소금 적당량, 시금치 25g, 부추 10g, 간장 5g, 파 5g, 생강 3g, 식용유 2g"
발사믹과 로즈마리로 향을 낸 오븐구이 야채,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053730_1416213450573.jpg,"단호박 40g, 당근 40g, 비트 40g, 고구마 40g, 꿀 8g, 발사믹식초 30g, 로즈마리 2g, 소금적당량, 후추 적당량"
종이에 싸서 구운 도미(파필로테),반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053731_1416213451353.jpg,"도미살 65g, 소금 적당량, 후추 적당량, 샐러리 채친것 3g, 당근 채친것 3g, 대파채친것 3g, 양파채친것 6g, 피망채친것 5g, 브러컬리 5g, 레몬제스트 1g, 팽이버섯 3g, 버터 2g, 유산지 [허브버터] 버터 2g, 파마산치즈 1g, 통후추 약간, 오레가노 0.2g, 마늘 0.3g, 양파 0.5g"
토마토 쇠고기,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053732_1416213452462.jpg,"쇠고기살코기 20g, 토마토 40g, 간장 3g, 설탕 10g, 식물성기름 1g, 올리브오일 1g, 닭육수 15g"
무염 겉절이,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409042948_1554794988376.jpg,"알배추 50g, 적양파 15g, 대파 5g, 풋고추 3g, 마늘 5g, 무청 3g, 고춧가루 5g, 매실액 2g, 식초 5g, 사과 10g"
닭가슴살호두크로켓,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313023242_1584077562984.jpg,"닭가슴살 80g, 두부 20g, 양파 12.5g, 대파 5g, 호두 5g, 땅콩 2.5g, 마늘 2g, 생강 0.5g, 후추 0.3g, 설탕 3.8g, 식초 2.5g, 계란 65g(1.5개), 쌀가루 7g, 빵가루 25g, 순무 24g, 두유 45ml, 홀그레인 2.5g, 땅콩버터 5g, 레몬 7g, 파슬리 0.5g"
호두 사과 샐러드,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053733_1416213453570.jpg,"사과 60g, 샐러리 5g, 마요네즈 4g, 레몬주스 1g, 식초 1g, 호두 5g, 건포도 4g, 소금적당량"
고구마란,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053734_1416213454820.jpg,"고구마 70g, 꿀 10g, 계피가루 2g, 대추 5g, 호박씨 5g"
과일 파이,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053735_1416213455900.jpg,"오렌지 25g, 사과 25g, 설탕 15g, 물전분 4g, 버터 1g, 식빵 30g"
수삼당근정과,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053736_1416213456837.jpg,"당근 50g, 수삼 30g, 꿀 20g, 물 10g, 계피가루 2g"
식혜 팥빙수,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053737_1416213457776.jpg,"팥 10g, 찹쌀가루 15g, 쑥가루 5g, 물 10g, 식혜 110g, 소금 적당량"
야채칩,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053738_1416213458618.jpg,"연근 20g, 고구마 20g, 감자 20g, 단호박 20g, 당근 20g, 소금적당량"
잡곡강정,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053739_1416213459635.jpg,"검은콩튀밥 10g, 쌀튀밥 10g, 메닐튀밥 10g, 물엿 6g, 설탕 6g, 물 3g"
잣 호두 강정,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053740_1416213460828.jpg,"잣 3g, 호두 3g, 대추 3g, 통깨 5g [시럽] 물엿 3g, 설탕 2g"
